ontology	issue_number	pr_number	case_type	difficulty	agent_config_tag	model	runtime	eval_repo_pr	f1	precision	recall	jaccard	case	agent
mondo	9892	10206	synonym_update	simple	v3	gpt-5.4	opencode	703	0.4	0.267	0.8	0.25	mon#9892	std_opencode_g54
mondo	9882	10203	synonym_update	simple	v3	gpt-5.4	opencode	701	1.0	1.0	1.0	1.0	mon#9882	std_opencode_g54
mondo	9875	10202	other	simple	v3	gpt-5.4	opencode	700	0.8	0.667	1.0	0.667	mon#9875	std_opencode_g54
mondo	9842	10158	obsoletion	medium	v3	gpt-5.4	opencode	699	0.951	0.906	1.0	0.906	mon#9842	std_opencode_g54
mondo	9871	10201	other	medium	v3	gpt-5.4	opencode	698	0.39	0.268	0.714	0.242	mon#9871	std_opencode_g54
mondo	10149	10156	new_term	medium	v3	gpt-5.4	opencode	697	0.455	0.417	0.5	0.294	mon#10149	std_opencode_g54
mondo	9795	10110	obsoletion	medium	v3	gpt-5.4	opencode	696	0.479	0.683	0.368	0.315	mon#9795	std_opencode_g54
mondo	9749	10134	synonym_update	simple	v3	gpt-5.4	opencode	694	0.857	0.75	1.0	0.75	mon#9749	std_opencode_g54
mondo	9826	10142	obsoletion	simple	v3	gpt-5.4	opencode	693	0.842	0.727	1.0	0.727	mon#9826	std_opencode_g54
mondo	9873	10126	new_term	medium	v3	gpt-5.4	opencode	692	0.435	0.417	0.455	0.278	mon#9873	std_opencode_g54
mondo	9877	10123	new_term	medium	v3	gpt-5.4	opencode	691	0.435	0.556	0.357	0.278	mon#9877	std_opencode_g54
mondo	10030	10117	bulk_edit	hard	v3	gpt-5.4	opencode	690	0.003	0.002	0.889	0.002	mon#10030	std_opencode_g54
mondo	9854	10116	other	medium	v3	gpt-5.4	opencode	689	0.944	0.944	0.944	0.895	mon#9854	std_opencode_g54
mondo	9855	10115	new_term	medium	v3	gpt-5.4	opencode	688	0.667	0.679	0.655	0.5	mon#9855	std_opencode_g54
mondo	9799	10114	other	simple	v3	gpt-5.4	opencode	687	0.583	0.538	0.636	0.412	mon#9799	std_opencode_g54
mondo	9937	10112	new_term	medium	v3	gpt-5.4	opencode	686	0.5	0.5	0.5	0.333	mon#9937	std_opencode_g54
mondo	9861	10113	other	medium	v3	gpt-5.4	opencode	685	0.323	0.263	0.417	0.192	mon#9861	std_opencode_g54
mondo	9781	10111	new_term	simple	v3	gpt-5.4	opencode	684	0.571	0.571	0.571	0.4	mon#9781	std_opencode_g54
mondo	9798	10106	obsoletion	medium	v3	gpt-5.4	opencode	680	0.593	0.457	0.842	0.421	mon#9798	std_opencode_g54
mondo	9849	10084	new_term	medium	v3	gpt-5.4	opencode	679	0.435	0.417	0.455	0.278	mon#9849	std_opencode_g54
mondo	9864	10105	new_term	medium	v3	gpt-5.4	opencode	678	0.435	0.455	0.417	0.278	mon#9864	std_opencode_g54
mondo	9771	10102	obsoletion	simple	v3	gpt-5.4	opencode	677	0.8	0.706	0.923	0.667	mon#9771	std_opencode_g54
mondo	9987	10094	axiom_repair	simple	v3	gpt-5.4	opencode	676	0.857	1.0	0.75	0.75	mon#9987	std_opencode_g54
mondo	9862	10103	synonym_update	simple	v3	gpt-5.4	opencode	675	0.182	0.125	0.333	0.1	mon#9862	std_opencode_g54
mondo	9938	10221	synonym_update	simple	v3	gpt-5.5	opencode	674	0.235	1.0	0.133	0.133	mon#9938	std_opencode_g55
mondo	9933	10210	synonym_update	simple	v3	gpt-5.5	opencode	673	0.167	0.125	0.25	0.091	mon#9933	std_opencode_g55
mondo	9940	10213	synonym_update	simple	v3	gpt-5.5	opencode	672	0.5	0.333	1.0	0.333	mon#9940	std_opencode_g55
mondo	9930	10209	synonym_update	simple	v3	gpt-5.5	opencode	671	0.25	0.25	0.25	0.143	mon#9930	std_opencode_g55
mondo	9909	10208	synonym_update	simple	v3	gpt-5.5	opencode	670	0.19	0.125	0.4	0.105	mon#9909	std_opencode_g55
mondo	9875	10202	other	simple	v3	gpt-5.5	opencode	669	1.0	1.0	1.0	1.0	mon#9875	std_opencode_g55
mondo	9854	10116	other	medium	v3	gpt-5.5	opencode	668	0.759	0.611	1.0	0.611	mon#9854	std_opencode_g55
mondo	9855	10115	new_term	medium	v3	gpt-5.5	opencode	667	0.415	0.393	0.44	0.262	mon#9855	std_opencode_g55
mondo	9882	10203	synonym_update	simple	v3	gpt-5.5	opencode	666	0.2	0.167	0.25	0.111	mon#9882	std_opencode_g55
mondo	9871	10201	other	medium	v3	gpt-5.5	opencode	665	0.378	0.25	0.778	0.233	mon#9871	std_opencode_g55
mondo	9703	9770	reclassification	hard	v3	claude-sonnet-4.5	claude	604	0.243	0.286	0.212	0.139	mon#9703	std_claude_son45
mondo	9864	10105	new_term	medium	v3	claude-haiku-4.5	claude	603	0.545	0.545	0.545	0.375	mon#9864	std_claude_hai45
mondo	9937	10112	new_term	medium	v3	claude-haiku-4.5	claude	602	0.609	0.583	0.636	0.438	mon#9937	std_claude_hai45
mondo	9855	10115	new_term	medium	v3	claude-haiku-4.5	claude	601	0.244	0.179	0.385	0.139	mon#9855	std_claude_hai45
mondo	9892	10206	synonym_update	simple	v3	claude-haiku-4.5	claude	599	0.72	0.6	0.9	0.562	mon#9892	std_claude_hai45
mondo	9877	10123	new_term	medium	v3	claude-haiku-4.5	claude	598	0.455	0.556	0.385	0.294	mon#9877	std_claude_hai45
mondo	10030	10117	bulk_edit	hard	v3	gemma-4-31b	opencode	596	0.003	0.002	1.0	0.002	mon#10030	std_opencode_gem4
mondo	9826	10142	obsoletion	simple	v3	kimi-k2.6	opencode	591	0.872	0.773	1.0	0.773	mon#9826	std_opencode_kimi
mondo	9703	9770	reclassification	hard	v3	gpt-5.4	codex	576	0.923	0.857	1.0	0.857	mon#9703	std_codex_g54
mondo	9854	10116	other	medium	v3	gpt-5.4	codex	575	0.667	0.611	0.733	0.5	mon#9854	std_codex_g54
mondo	9875	10202	other	simple	v3	gpt-5.4	codex	574	1.0	1.0	1.0	1.0	mon#9875	std_codex_g54
mondo	9882	10203	synonym_update	simple	v3	gpt-5.4	codex	573	0.167	0.167	0.167	0.091	mon#9882	std_codex_g54
mondo	9855	10115	new_term	medium	v3	gpt-5.4	codex	572	0.566	0.536	0.6	0.395	mon#9855	std_codex_g54
mondo	9938	10221	synonym_update	simple	v3	gpt-5.4	codex	571	0.111	0.5	0.062	0.059	mon#9938	std_codex_g54
mondo	9933	10210	synonym_update	simple	v3	gpt-5.4	codex	570	0.667	0.75	0.6	0.5	mon#9933	std_codex_g54
mondo	9871	10201	other	medium	v3	gpt-5.4	codex	569	0.342	0.232	0.65	0.206	mon#9871	std_codex_g54
mondo	9892	10206	synonym_update	simple	v3	gpt-5.4	codex	568	0.769	0.667	0.909	0.625	mon#9892	std_codex_g54
mondo	9909	10208	synonym_update	simple	v3	gpt-5.4	codex	567	0.2	0.125	0.5	0.111	mon#9909	std_codex_g54
mondo	9930	10209	synonym_update	simple	v3	gpt-5.4	codex	566	0.25	0.25	0.25	0.143	mon#9930	std_codex_g54
mondo	9940	10213	synonym_update	simple	v3	gpt-5.4	codex	565	0.5	0.333	1.0	0.333	mon#9940	std_codex_g54
mondo	9871	10201	other	medium	v3	gpt-5.5	codex	563	0.405	0.268	0.833	0.254	mon#9871	std_codex_g55
mondo	9875	10202	other	simple	v3	gpt-5.5	codex	562	0.75	1.0	0.6	0.6	mon#9875	std_codex_g55
mondo	9855	10115	new_term	medium	v3	gpt-5.5	codex	561	0.286	0.214	0.429	0.167	mon#9855	std_codex_g55
mondo	9930	10209	synonym_update	simple	v3	gpt-5.5	codex	560	0.25	0.25	0.25	0.143	mon#9930	std_codex_g55
mondo	9854	10116	other	medium	v3	gpt-5.5	codex	559	0.759	0.611	1.0	0.611	mon#9854	std_codex_g55
mondo	9938	10221	synonym_update	simple	v3	gpt-5.5	codex	558	0.235	1.0	0.133	0.133	mon#9938	std_codex_g55
mondo	9882	10203	synonym_update	simple	v3	gpt-5.5	codex	557	0.143	0.167	0.125	0.077	mon#9882	std_codex_g55
mondo	9933	10210	synonym_update	simple	v3	gpt-5.5	codex	556	0.571	0.5	0.667	0.4	mon#9933	std_codex_g55
mondo	9909	10208	synonym_update	simple	v3	gpt-5.5	codex	555	0.19	0.125	0.4	0.105	mon#9909	std_codex_g55
mondo	9940	10213	synonym_update	simple	v3	gpt-5.5	codex	554	0.5	0.333	1.0	0.333	mon#9940	std_codex_g55
mondo	9896	10207	synonym_update	simple	v3	claude-opus-4.7	claude	552	0.118	0.25	0.077	0.062	mon#9896	std_claude_op47
mondo	9956	10214	new_term	medium	v3	claude-sonnet-4.5	claude	551	0.56	0.583	0.538	0.389	mon#9956	std_claude_son45
mondo	9859	10219	reclassification	hard	v3	claude-opus-4.7	claude	550	0.128	0.073	0.5	0.068	mon#9859	std_claude_op47
mondo	9703	9770	reclassification	hard	v3	claude-sonnet-4.5	claude	547	0.243	0.286	0.212	0.139	mon#9703	std_claude_son45
mondo	9842	10158	obsoletion	medium	v3	claude-sonnet-4.5	copilot	537	0.935	0.906	0.967	0.879	mon#9842	std_copilot_son45
mondo	9877	10123	new_term	medium	v3	claude-sonnet-4.5	copilot	534	0.333	0.444	0.267	0.2	mon#9877	std_copilot_son45
mondo	9855	10115	new_term	medium	v3	claude-sonnet-4.5	copilot	533	0.267	0.214	0.353	0.154	mon#9855	std_copilot_son45
mondo	9937	10112	new_term	medium	v3	claude-sonnet-4.5	copilot	532	0.583	0.583	0.583	0.412	mon#9937	std_copilot_son45
mondo	9861	10113	other	medium	v3	claude-sonnet-4.5	copilot	531	0.4	0.316	0.545	0.25	mon#9861	std_copilot_son45
mondo	9799	10114	other	simple	v3	claude-sonnet-4.5	copilot	530	0.636	0.538	0.778	0.467	mon#9799	std_copilot_son45
mondo	9493	9726	reclassification	simple	v3	claude-sonnet-4.5	copilot	529	0.0	0.0	0.0	0.0	mon#9493	std_copilot_son45
mondo	9749	10134	synonym_update	simple	v3	claude-sonnet-4.5	copilot	528	0.857	0.75	1.0	0.75	mon#9749	std_copilot_son45
mondo	10149	10156	new_term	medium	v3	claude-sonnet-4.5	copilot	527	0.4	0.333	0.5	0.25	mon#10149	std_copilot_son45
mondo	9707	9745	new_term	hard	v3	claude-sonnet-4.5	copilot	525	0.462	0.375	0.6	0.3	mon#9707	std_copilot_son45
mondo	9871	10201	other	medium	v3	claude-sonnet-4.5	copilot	524	0.239	0.143	0.727	0.136	mon#9871	std_copilot_son45
mondo	9896	10207	synonym_update	simple	v3	claude-sonnet-4.5	copilot	523	0.095	0.25	0.059	0.05	mon#9896	std_copilot_son45
mondo	9963	10222	new_term	medium	v3	claude-sonnet-4.5	copilot	522	0.308	0.4	0.25	0.182	mon#9963	std_copilot_son45
mondo	9956	10214	new_term	medium	v3	claude-sonnet-4.5	copilot	521	0.435	0.417	0.455	0.278	mon#9956	std_copilot_son45
mondo	9892	10206	synonym_update	simple	v3	claude-sonnet-4.5	copilot	520	0.769	0.667	0.909	0.625	mon#9892	std_copilot_son45
mondo	9930	10209	synonym_update	simple	v3	claude-sonnet-4.5	copilot	519	0.25	0.25	0.25	0.143	mon#9930	std_copilot_son45
mondo	9909	10208	synonym_update	simple	v3	claude-sonnet-4.5	copilot	518	0.0	0.0	0.0	0.0	mon#9909	std_copilot_son45
mondo	9940	10213	synonym_update	simple	v3	claude-sonnet-4.5	copilot	517	0.25	0.167	0.5	0.143	mon#9940	std_copilot_son45
mondo	9963	10222	new_term	medium	v3	claude-haiku-4.5	claude	515	0.4	0.5	0.333	0.25	mon#9963	std_claude_hai45
mondo	9855	10115	new_term	medium	v3	claude-haiku-4.5	claude	513	0.244	0.179	0.385	0.139	mon#9855	std_claude_hai45
mondo	9864	10105	new_term	medium	v3	claude-haiku-4.5	claude	512	0.545	0.545	0.545	0.375	mon#9864	std_claude_hai45
mondo	9877	10123	new_term	medium	v3	claude-haiku-4.5	claude	511	0.455	0.556	0.385	0.294	mon#9877	std_claude_hai45
mondo	9749	10134	synonym_update	simple	v3	claude-sonnet-4.5	copilot	501	0.857	0.75	1.0	0.75	mon#9749	std_copilot_son45
mondo	10149	10156	new_term	medium	v3	claude-sonnet-4.5	copilot	498	0.4	0.333	0.5	0.25	mon#10149	std_copilot_son45
mondo	9842	10158	obsoletion	medium	v3	claude-sonnet-4.5	copilot	497	0.935	0.906	0.967	0.879	mon#9842	std_copilot_son45
mondo	9861	10113	other	medium	v3	claude-sonnet-4.5	copilot	496	0.4	0.316	0.545	0.25	mon#9861	std_copilot_son45
mondo	9493	9726	reclassification	simple	v3	claude-sonnet-4.5	copilot	495	0.0	0.0	0.0	0.0	mon#9493	std_copilot_son45
mondo	9799	10114	other	simple	v3	claude-sonnet-4.5	copilot	494	0.636	0.538	0.778	0.467	mon#9799	std_copilot_son45
mondo	9855	10115	new_term	medium	v3	claude-sonnet-4.5	copilot	493	0.267	0.214	0.353	0.154	mon#9855	std_copilot_son45
mondo	9877	10123	new_term	medium	v3	claude-sonnet-4.5	copilot	492	0.333	0.444	0.267	0.2	mon#9877	std_copilot_son45
mondo	9937	10112	new_term	medium	v3	claude-sonnet-4.5	copilot	491	0.583	0.583	0.583	0.412	mon#9937	std_copilot_son45
mondo	9707	9745	new_term	hard	v3	claude-sonnet-4.5	copilot	490	0.462	0.375	0.6	0.3	mon#9707	std_copilot_son45
mondo	9871	10201	other	medium	v3	claude-sonnet-4.5	copilot	489	0.239	0.143	0.727	0.136	mon#9871	std_copilot_son45
mondo	9892	10206	synonym_update	simple	v3	claude-sonnet-4.5	copilot	488	0.769	0.667	0.909	0.625	mon#9892	std_copilot_son45
mondo	9909	10208	synonym_update	simple	v3	claude-sonnet-4.5	copilot	487	0.0	0.0	0.0	0.0	mon#9909	std_copilot_son45
mondo	9896	10207	synonym_update	simple	v3	claude-sonnet-4.5	copilot	486	0.095	0.25	0.059	0.05	mon#9896	std_copilot_son45
mondo	9930	10209	synonym_update	simple	v3	claude-sonnet-4.5	copilot	485	0.25	0.25	0.25	0.143	mon#9930	std_copilot_son45
mondo	9963	10222	new_term	medium	v3	claude-sonnet-4.5	copilot	484	0.308	0.4	0.25	0.182	mon#9963	std_copilot_son45
mondo	9940	10213	synonym_update	simple	v3	claude-sonnet-4.5	copilot	483	0.25	0.167	0.5	0.143	mon#9940	std_copilot_son45
mondo	9956	10214	new_term	medium	v3	claude-sonnet-4.5	copilot	482	0.435	0.417	0.455	0.278	mon#9956	std_copilot_son45
mondo	9842	10158	obsoletion	medium	v3	claude-haiku-4.5	claude	480	0.968	0.938	1.0	0.938	mon#9842	std_claude_hai45
mondo	9849	10084	new_term	medium	v3	claude-haiku-4.5	claude	479	0.261	0.25	0.273	0.15	mon#9849	std_claude_hai45
mondo	10149	10156	new_term	medium	v3	claude-haiku-4.5	claude	478	0.364	0.333	0.4	0.222	mon#10149	std_claude_hai45
mondo	9933	10210	synonym_update	simple	v3	claude-haiku-4.5	claude	477	0.308	0.25	0.4	0.182	mon#9933	std_claude_hai45
mondo	9873	10126	new_term	medium	v3	claude-haiku-4.5	claude	476	0.5	0.5	0.5	0.333	mon#9873	std_claude_hai45
mondo	9781	10111	new_term	simple	v3	claude-haiku-4.5	claude	475	0.429	0.429	0.429	0.273	mon#9781	std_claude_hai45
mondo	9937	10112	new_term	medium	v3	claude-haiku-4.5	claude	469	0.609	0.583	0.636	0.438	mon#9937	std_claude_hai45
mondo	9963	10222	new_term	medium	v3	claude-haiku-4.5	claude	468	0.4	0.5	0.333	0.25	mon#9963	std_claude_hai45
mondo	9855	10115	new_term	medium	v3	claude-sonnet-4.5	claude	467	0.348	0.286	0.444	0.211	mon#9855	std_claude_son45
mondo	9781	10111	new_term	simple	v3	claude-sonnet-4.5	claude	466	0.533	0.571	0.5	0.364	mon#9781	std_claude_son45
mondo	9873	10126	new_term	medium	v3	claude-sonnet-4.5	claude	463	0.522	0.5	0.545	0.353	mon#9873	std_claude_son45
mondo	10030	10117	bulk_edit	hard	v3	claude-sonnet-4.5	claude	462	0.003	0.002	1.0	0.002	mon#10030	std_claude_son45
mondo	9842	10158	obsoletion	medium	v3	claude-sonnet-4.5	claude	461	0.952	0.938	0.968	0.909	mon#9842	std_claude_son45
mondo	9781	10111	new_term	simple	v3	claude-sonnet-4.5	claude	460	0.533	0.571	0.5	0.364	mon#9781	std_claude_son45
mondo	9859	10219	reclassification	hard	v3	claude-sonnet-4.5	claude	459	0.259	0.171	0.538	0.149	mon#9859	std_claude_son45
mondo	9854	10116	other	medium	v3	claude-sonnet-4.5	claude	457	0.895	0.944	0.85	0.81	mon#9854	std_claude_son45
mondo	9826	10142	obsoletion	simple	v3	claude-sonnet-4.5	claude	456	0.615	0.545	0.706	0.444	mon#9826	std_claude_son45
mondo	9882	10203	synonym_update	simple	v3	claude-sonnet-4.5	claude	455	0.154	0.167	0.143	0.083	mon#9882	std_claude_son45
mondo	9864	10105	new_term	medium	v3	claude-sonnet-4.5	claude	454	0.462	0.545	0.4	0.3	mon#9864	std_claude_son45
mondo	9938	10221	synonym_update	simple	v3	claude-sonnet-4.5	claude	453	0.333	0.5	0.25	0.2	mon#9938	std_claude_son45
mondo	9933	10210	synonym_update	simple	v3	claude-sonnet-4.5	claude	452	0.316	0.375	0.273	0.188	mon#9933	std_claude_son45
mondo	10149	10156	new_term	medium	v3	claude-sonnet-4.5	claude	451	0.381	0.333	0.444	0.235	mon#10149	std_claude_son45
mondo	9862	10103	synonym_update	simple	v3	claude-sonnet-4.5	claude	450	0.0	0.0	0.0	0.0	mon#9862	std_claude_son45
mondo	9849	10084	new_term	medium	v3	claude-sonnet-4.5	claude	449	0.333	0.333	0.333	0.2	mon#9849	std_claude_son45
mondo	9749	10134	synonym_update	simple	v3	claude-sonnet-4.5	claude	448	0.857	0.75	1.0	0.75	mon#9749	std_claude_son45
mondo	9861	10113	other	medium	v3	claude-sonnet-4.5	claude	447	0.25	0.211	0.308	0.143	mon#9861	std_claude_son45
mondo	9875	10202	other	simple	v3	claude-sonnet-4.5	claude	446	0.8	0.667	1.0	0.667	mon#9875	std_claude_son45
mondo	9707	9745	new_term	hard	v3	claude-sonnet-4.5	claude	445	0.432	0.333	0.615	0.276	mon#9707	std_claude_son45
mondo	9493	9726	reclassification	simple	v3	claude-sonnet-4.5	claude	444	0.4	0.5	0.333	0.25	mon#9493	std_claude_son45
mondo	9799	10114	other	simple	v3	claude-sonnet-4.5	claude	443	0.519	0.538	0.5	0.35	mon#9799	std_claude_son45
mondo	9963	10222	new_term	medium	v3	claude-sonnet-4.5	claude	442	0.5	0.7	0.389	0.333	mon#9963	std_claude_son45
mondo	9896	10207	synonym_update	simple	v3	claude-sonnet-4.5	claude	441	0.1	0.25	0.062	0.053	mon#9896	std_claude_son45
mondo	9877	10123	new_term	medium	v3	claude-sonnet-4.5	claude	440	0.32	0.444	0.25	0.19	mon#9877	std_claude_son45
mondo	9937	10112	new_term	medium	v3	claude-sonnet-4.5	claude	439	0.609	0.583	0.636	0.438	mon#9937	std_claude_son45
mondo	9795	10110	obsoletion	medium	v3	claude-sonnet-4.5	claude	438	0.339	0.488	0.26	0.204	mon#9795	std_claude_son45
mondo	9930	10209	synonym_update	simple	v3	claude-sonnet-4.5	claude	437	0.25	0.25	0.25	0.143	mon#9930	std_claude_son45
mondo	9855	10115	new_term	medium	v3	claude-sonnet-4.5	claude	436	0.348	0.286	0.444	0.211	mon#9855	std_claude_son45
mondo	9892	10206	synonym_update	simple	v3	claude-sonnet-4.5	claude	435	0.741	0.667	0.833	0.588	mon#9892	std_claude_son45
mondo	9798	10106	obsoletion	medium	v3	claude-sonnet-4.5	claude	434	0.5	0.4	0.667	0.333	mon#9798	std_claude_son45
mondo	9909	10208	synonym_update	simple	v3	claude-sonnet-4.5	claude	433	0.0	0.0	0.0	0.0	mon#9909	std_claude_son45
mondo	9871	10201	other	medium	v3	claude-sonnet-4.5	claude	432	0.385	0.268	0.682	0.238	mon#9871	std_claude_son45
mondo	9987	10094	axiom_repair	simple	v3	claude-sonnet-4.5	claude	430	1.0	1.0	1.0	1.0	mon#9987	std_claude_son45
mondo	9940	10213	synonym_update	simple	v3	claude-sonnet-4.5	claude	429	0.222	0.167	0.333	0.125	mon#9940	std_claude_son45
mondo	9875	10202	other	simple	v3	claude-haiku-4.5	claude	428	0.8	0.667	1.0	0.667	mon#9875	std_claude_hai45
mondo	9707	9745	new_term	hard	v3	claude-haiku-4.5	claude	427	0.216	0.167	0.308	0.121	mon#9707	std_claude_hai45
mondo	9938	10221	synonym_update	simple	v3	claude-haiku-4.5	claude	426	0.0	0.0	0.0	0.0	mon#9938	std_claude_hai45
mondo	9930	10209	synonym_update	simple	v3	claude-haiku-4.5	claude	425	0.0	0.0	0.0	0.0	mon#9930	std_claude_hai45
mondo	9798	10106	obsoletion	medium	v3	claude-haiku-4.5	claude	424	0.6	0.514	0.72	0.429	mon#9798	std_claude_hai45
mondo	9873	10126	new_term	medium	v3	claude-haiku-4.5	claude	422	0.5	0.5	0.5	0.333	mon#9873	std_claude_hai45
mondo	9781	10111	new_term	simple	v3	claude-haiku-4.5	claude	421	0.429	0.429	0.429	0.273	mon#9781	std_claude_hai45
mondo	9933	10210	synonym_update	simple	v3	claude-haiku-4.5	claude	419	0.308	0.25	0.4	0.182	mon#9933	std_claude_hai45
mondo	9849	10084	new_term	medium	v3	claude-haiku-4.5	claude	417	0.261	0.25	0.273	0.15	mon#9849	std_claude_hai45
mondo	9909	10208	synonym_update	simple	v3	claude-haiku-4.5	claude	416	0.111	0.062	0.5	0.059	mon#9909	std_claude_hai45
mondo	10149	10156	new_term	medium	v3	claude-haiku-4.5	claude	415	0.364	0.333	0.4	0.222	mon#10149	std_claude_hai45
mondo	9842	10158	obsoletion	medium	v3	claude-haiku-4.5	claude	414	0.968	0.938	1.0	0.938	mon#9842	std_claude_hai45
mondo	9703	9770	reclassification	hard	v3	claude-opus-4.7	claude	409	0.441	0.531	0.377	0.283	mon#9703	std_claude_op47
mondo	9963	10222	new_term	medium	v3	claude-opus-4.7	claude	408	0.32	0.4	0.267	0.19	mon#9963	std_claude_op47
mondo	9707	9745	new_term	hard	v3	claude-opus-4.7	claude	407	0.311	0.292	0.333	0.184	mon#9707	std_claude_op47
mondo	9493	9726	reclassification	simple	v3	claude-opus-4.7	claude	406	0.0	0.0	0.0	0.0	mon#9493	std_claude_op47
mondo	9938	10221	synonym_update	simple	v3	claude-opus-4.7	claude	405	0.333	0.5	0.25	0.2	mon#9938	std_claude_op47
mondo	9956	10214	new_term	medium	v3	claude-opus-4.7	claude	404	0.583	0.583	0.583	0.412	mon#9956	std_claude_op47
mondo	9933	10210	synonym_update	simple	v3	claude-opus-4.7	claude	403	0.333	0.375	0.3	0.2	mon#9933	std_claude_op47
mondo	9930	10209	synonym_update	simple	v3	claude-opus-4.7	claude	402	0.0	0.0	0.0	0.0	mon#9930	std_claude_op47
mondo	9859	10219	reclassification	hard	v3	claude-opus-4.7	claude	401	0.128	0.073	0.5	0.068	mon#9859	std_claude_op47
mondo	9940	10213	synonym_update	simple	v3	claude-opus-4.7	claude	400	0.25	0.167	0.5	0.143	mon#9940	std_claude_op47
mondo	9875	10202	other	simple	v3	claude-opus-4.7	claude	399	0.571	0.667	0.5	0.4	mon#9875	std_claude_op47
mondo	9882	10203	synonym_update	simple	v3	claude-opus-4.7	claude	398	0.0	0.0	0.0	0.0	mon#9882	std_claude_op47
mondo	9892	10206	synonym_update	simple	v3	claude-opus-4.7	claude	397	0.769	0.667	0.909	0.625	mon#9892	std_claude_op47
mondo	9909	10208	synonym_update	simple	v3	claude-opus-4.7	claude	396	0.2	0.125	0.5	0.111	mon#9909	std_claude_op47
mondo	9896	10207	synonym_update	simple	v3	claude-opus-4.7	claude	395	0.118	0.25	0.077	0.062	mon#9896	std_claude_op47
mondo	9842	10158	obsoletion	medium	v3	claude-opus-4.7	claude	394	0.935	0.906	0.967	0.879	mon#9842	std_claude_op47
mondo	9826	10142	obsoletion	simple	v3	claude-opus-4.7	claude	393	0.872	0.773	1.0	0.773	mon#9826	std_claude_op47
mondo	10149	10156	new_term	medium	v3	claude-opus-4.7	claude	392	0.381	0.333	0.444	0.235	mon#10149	std_claude_op47
mondo	9871	10201	other	medium	v3	claude-opus-4.7	claude	391	0.405	0.286	0.696	0.254	mon#9871	std_claude_op47
mondo	9877	10123	new_term	medium	v3	claude-opus-4.7	claude	389	0.526	0.556	0.5	0.357	mon#9877	std_claude_op47
mondo	9873	10126	new_term	medium	v3	claude-opus-4.7	claude	388	0.417	0.417	0.417	0.263	mon#9873	std_claude_op47
mondo	9749	10134	synonym_update	simple	v3	claude-opus-4.7	claude	387	1.0	1.0	1.0	1.0	mon#9749	std_claude_op47
mondo	10030	10117	bulk_edit	hard	v3	claude-opus-4.7	claude	386	0.003	0.002	1.0	0.002	mon#10030	std_claude_op47
mondo	9854	10116	other	medium	v3	claude-opus-4.7	claude	385	0.286	0.167	1.0	0.167	mon#9854	std_claude_op47
mondo	9855	10115	new_term	medium	v3	claude-opus-4.7	claude	384	0.333	0.286	0.4	0.2	mon#9855	std_claude_op47
mondo	9937	10112	new_term	medium	v3	claude-opus-4.7	claude	383	0.571	0.667	0.5	0.4	mon#9937	std_claude_op47
mondo	9799	10114	other	simple	v3	claude-opus-4.7	claude	382	0.667	0.538	0.875	0.5	mon#9799	std_claude_op47
mondo	9861	10113	other	medium	v3	claude-opus-4.7	claude	381	0.24	0.158	0.5	0.136	mon#9861	std_claude_op47
mondo	9795	10110	obsoletion	medium	v3	claude-opus-4.7	claude	380	0.402	0.854	0.263	0.252	mon#9795	std_claude_op47
mondo	9795	10110	obsoletion	medium	v3	claude-opus-4.7	claude	379	0.402	0.854	0.263	0.252	mon#9795	std_claude_op47
mondo	9781	10111	new_term	simple	v3	claude-opus-4.7	claude	378	0.571	0.571	0.571	0.4	mon#9781	std_claude_op47
mondo	9795	10110	obsoletion	medium	v3	claude-opus-4.7	claude	377	0.402	0.854	0.263	0.252	mon#9795	std_claude_op47
mondo	9795	10110	obsoletion	medium	v3	claude-opus-4.7	claude	376	0.402	0.854	0.263	0.252	mon#9795	std_claude_op47
mondo	9798	10106	obsoletion	medium	v3	claude-opus-4.7	claude	375	0.706	0.686	0.727	0.545	mon#9798	std_claude_op47
mondo	9864	10105	new_term	medium	v3	claude-opus-4.7	claude	374	0.381	0.364	0.4	0.235	mon#9864	std_claude_op47
mondo	9849	10084	new_term	medium	v3	claude-opus-4.7	claude	373	0.348	0.333	0.364	0.211	mon#9849	std_claude_op47
mondo	9771	10102	obsoletion	simple	v3	claude-opus-4.7	claude	372	0.8	0.941	0.696	0.667	mon#9771	std_claude_op47
mondo	9862	10103	synonym_update	simple	v3	claude-opus-4.7	claude	371	0.182	0.125	0.333	0.1	mon#9862	std_claude_op47
mondo	9987	10094	axiom_repair	simple	v3	claude-opus-4.7	claude	370	1.0	1.0	1.0	1.0	mon#9987	std_claude_op47
mondo	9795	10110	obsoletion	medium	v3	claude-sonnet-4.5	copilot	347	0.352	0.463	0.284	0.213	mon#9795	std_copilot_son45
mondo	9795	10110	obsoletion	medium	v3	claude-sonnet-4.5	copilot	338	0.352	0.463	0.284	0.213	mon#9795	std_copilot_son45
mondo	9795	10110	obsoletion	medium	v3	claude-sonnet-4.5	copilot	337	0.352	0.463	0.284	0.213	mon#9795	std_copilot_son45
mondo	9795	10110	obsoletion	medium	v3	claude-sonnet-4.5	copilot	336	0.343	0.415	0.293	0.207	mon#9795	std_copilot_son45
mondo	9798	10106	obsoletion	medium	v3	claude-sonnet-4.5	copilot	335	0.561	0.457	0.727	0.39	mon#9798	std_copilot_son45
mondo	9864	10105	new_term	medium	v3	claude-sonnet-4.5	copilot	334	0.56	0.636	0.5	0.389	mon#9864	std_copilot_son45
